name,lat,lon,type,amenity,tags
Balsam Park,49.0698346931499,-122.31414475031858,nature,nature,{}
Chilcotin Park,49.07127677119235,-122.32114400277501,nature,nature,{}
Clayburn Park,49.08329176511371,-122.25900251632397,nature,nature,{}
Bassani Park,49.060803868857136,-122.2366931077515,nature,nature,{}
Downes Bowl Park,49.070776196603106,-122.32853726996805,nature,nature,{}
Mount Lehman Community Park,49.11926355,-122.3812871,nature,nature,{}
Jensen Park,49.05862702311909,-122.1804280303384,nature,nature,{}
Grosvenor Park,49.04708665142921,-122.27381951061972,nature,nature,{}
Marble Hill East Park,49.05102851389684,-122.25697261510784,nature,nature,{}
Marble Hill West Park,49.051026942684324,-122.257963733682,nature,nature,{}
Monte Vista Park,49.04878669315806,-122.34969038584843,nature,nature,{}
Orchard Place Park,49.04594511182471,-122.25701280190762,nature,nature,{}
Upper Sumas Pioneer Park,49.017277834447476,-122.21959101619346,nature,nature,{}
Waterton Park,49.074540973991866,-122.24905627700481,nature,nature,{}
Glenn Mountain Park,49.049352367984845,-122.25543004965445,nature,nature,{}
Cedar Springs Trail Park,49.07486717760872,-122.2523278679621,nature,nature,{}
Kootenay Park,49.071544213791505,-122.25608320981338,nature,nature,{}
McKay Creek Park,49.06924700606527,-122.16996444905358,nature,nature,{}
Emily Carr Green,49.08134591426614,-122.22615293491077,nature,nature,{}
Discovery Park,49.0596772393247,-122.27193533660102,nature,nature,{}
Engineer Park,49.05852515425134,-122.45300544983569,nature,nature,{}
Sandy Hill Park,49.070269323337754,-122.24543873966054,nature,nature,{}
Jacobsen Park,49.05184291513346,-122.28229627155211,nature,nature,{}
Walnut Park,49.05282846849843,-122.28004717102299,nature,nature,{}
Glenwood Meadows Private Park,49.04835308554262,-122.27571070155038,nature,nature,{}
Nature POI,49.025796068627635,-122.34708500665543,nature,nature,{}
Nature POI,49.027072444741954,-122.35123807801035,nature,nature,{}
Nature POI,49.07262276654645,-122.16795952686032,nature,nature,{}
Historic Downtown Abbotsford,49.0489112,-122.2924193,nature,nature,{}
Garden of Hope,49.04928,-122.3042663,nature,nature,{}
Edenvale Community Garden and Education Centre,49.08301,-122.4251634,nature,nature,{}
Labyrinth,49.0425684714323,-122.31134043678087,nature,nature,{}
Magical Garden,49.00835245529806,-122.31784084879877,nature,nature,{}
Nature POI,49.137518,-122.2862387,nature,nature,{}
Cedar Valley Park,49.1343829,-122.3283075,nature,nature,{}
Fujikawa Garden,49.1620204,-122.3999327,nature,nature,{}
Neilson Regional Park,49.15924723485663,-122.24701845461078,nature,nature,{}
Jack Poole Harbourside Park,49.12928406135652,-122.3006032046237,nature,nature,{}
Hayward Lake Recreation Area,49.22324926118257,-122.3593429154636,nature,nature,{}
Tom Jones Park,49.156805944597586,-122.31868661374993,nature,nature,{}
Lightburn Park,49.15931200416856,-122.31142587491843,nature,nature,{}
Centennial Park,49.14565038648727,-122.30773651515337,nature,nature,{}
Fraser River Heritage Park,49.13918879350205,-122.28609146568246,nature,nature,{}
Mission Rotary Sports Park,49.149434002664954,-122.34173348558764,nature,nature,{}
Hatzic Park,49.15527428443528,-122.25192093833206,nature,nature,{}
Kinsmen Park West,49.13978017025221,-122.33218975125678,nature,nature,{}
Kinsmen East Park,49.139272501032636,-122.30028182142914,nature,nature,{}
Blott Park,49.14210041730858,-122.33101799484653,nature,nature,{}
Dr. Humes Memorial Park,49.137707044165516,-122.33157982761408,nature,nature,{}
Fenn Park,49.13664989579077,-122.29434157173503,nature,nature,{}
Griner Park,49.15370423973171,-122.3132195724974,nature,nature,{}
Jack Wade Park,49.155684159582485,-122.29084271871776,nature,nature,{}
Knightview Park,49.14958143946877,-122.29110616375775,nature,nature,{}
Ogle Park,49.14894205000001,-122.3235458,nature,nature,{}
Ruskin Park,49.19361797547304,-122.41371335948993,nature,nature,{}
Silverdale Park,49.16170432787761,-122.39922315987484,nature,nature,{}
Stewart Park,49.14716248222806,-122.33787582775011,nature,nature,{}
Wren Park,49.1777132,-122.38110830000002,nature,nature,{}
Ruskin Park,49.19362438162538,-122.40770868995092,nature,nature,{}
Tunbridge Common,49.160822660306614,-122.32305827827201,nature,nature,{}
Mill Pond Park,49.199622143081655,-122.3210725856191,nature,nature,{}
Bailey Park,49.155063177640336,-122.32561673829142,nature,nature,{}
Cedar Vallyer Park,49.13428193333334,-122.3283977,nature,nature,{}
Silverdale Community Hall and Field,49.161713807534234,-122.40059954543368,nature,nature,{}
Rolley Lake Beach,49.24252527902477,-122.38931504257411,nature,nature,{}
Cruiser Beach,49.2956234741348,-122.31836733016944,nature,nature,{}
Memorial Garden,49.13790231773459,-122.28623482244718,nature,nature,{}
Dr. Marcellus Rhododendron Garden,49.13805750000001,-122.28677090000001,nature,nature,{}
Ernest Jacobsen Rose Garden,49.13709884481988,-122.28711001499494,nature,nature,{}
Cedar Valley Upper Floor,49.13435376183564,-122.32794867545908,nature,nature,{}
Cedar Valley Upper Floor,49.134530649999995,-122.32830245000001,nature,nature,{}
