name,lat,lon,type,amenity,tags
Gallagher's Cafe,49.2824201,-122.8263395,food,food,{}
Vera's Burger Shack,49.2826581,-122.8253857,food,food,{}
Hanayuki Sushi,49.2839245,-122.826928,food,food,{}
Gold Train Express Restaurant,49.2333359,-123.034702,food,food,{}
Rainbow Butterfly,49.264335,-122.7665477,food,food,{}
Rio Brazilian Steak House,49.2782179,-122.8119643,food,food,{}
Pasargad Restaurant,49.2785669,-122.818866,food,food,{}
Ajisai Sushi Bar,49.2339326,-123.1536982,food,food,{}
Twin Bridges Restaurant,49.1710599,-122.946625,food,food,{}
Silver Dragon Restaurant,49.1039972,-122.6614314,food,food,{}
Jim's Pizzeria,49.1044687,-122.6630486,food,food,{}
Masala India Bistro,49.1052988,-122.6586384,food,food,{}
Crêpe & Café,49.234607,-123.1821906,food,food,{}
Washington Avenue Grill,49.0163122,-122.7854295,food,food,{}
Little Mexico Cantina,49.1266611,-123.190482,food,food,{}
Mega Sushi,49.1266591,-123.1906415,food,food,{}
Dave's Fish & Chips,49.1250809,-123.1851689,food,food,{}
Sushi S,49.2426155,-123.0039352,food,food,{}
Takeya Sushi,49.1493324,-123.182475,food,food,{}
Neptune Chinese Kitchen,49.285769,-123.124704,food,food,{}
Victoria Chinese Restaurant,49.2857504,-123.1212224,food,food,{}
Ho Ho's Yummy Food,49.2820786,-123.1340707,food,food,{}
Davie Dosa Company,49.2821447,-123.1337057,food,food,{}
Halove,49.282131,-123.134155,food,food,{}
Downtown Sushi Bar,49.2819972,-123.1334555,food,food,{}
Melriches Coffee House,49.2822483,-123.1343416,food,food,{}
Al Basha,49.2818284,-123.1336764,food,food,{}
The Teahouse,49.3012245,-123.157071,food,food,{}
Railway Cafe,49.3010722,-123.133612,food,food,{}
Lumberman's Arch Cafe,49.3027539,-123.1312455,food,food,{}
Hapa Izakaya,49.2874308,-123.114904,food,food,{}
Sunset Beach Consession Stand,49.2787671,-123.1378619,food,food,{}
Jericho Beach Consession,49.2717194,-123.1915572,food,food,{}
Mộc Vietnamese Kitchen + Bar,49.272287,-123.1547868,food,food,{}
Kibune Sushi,49.2724034,-123.1548232,food,food,{}
Bon's Off Broadway,49.2626661,-123.0569099,food,food,{}
SushiGo,49.2879174,-123.1237682,food,food,{}
The Between Cafe,49.258962,-123.0076085,food,food,{}
L'aromas,49.0248531,-123.066881,food,food,{}
The Garden Café at VanDusen,49.239521,-123.1286511,food,food,{}
Sushi Garden,49.2668529,-123.0090851,food,food,{}
Safari Grill,49.0946481,-122.4914348,food,food,{}
Gillaneh Restaurant,49.288481,-123.139744,food,food,{}
Oriole Cafe,49.2040306,-123.1342896,food,food,{}
Cafe de l'Orangerie,49.2041946,-123.1353819,food,food,{}
Sushi U,49.2655281,-122.9785116,food,food,{}
Ayam Zaman,49.2339814,-122.8626888,food,food,{}
Taki's Taverna,49.2805112,-123.1316527,food,food,{}
Thai Basil,49.280291,-123.1315739,food,food,{}
Helka Cafe,49.280456,-123.131581,food,food,{}
Orto Artisan Pasta,49.3230668,-123.102002,food,food,{}
Moulin Rouge,49.2792354,-123.122725,food,food,{}
Cafe Episode,49.2586075,-123.0446866,food,food,{}
Prince Chinese Seafood Restaurant,49.2584652,-123.0451425,food,food,{}
Sushi Moon,49.2586122,-123.044569,food,food,{}
Guu Original Thurlow,49.2840032,-123.125448,food,food,{}
Yume Dining,49.2672796,-123.113113,food,food,{}
Fresco Pizza & Wings,49.1048822,-122.6518089,food,food,{}
The Snug Cafe,49.3794956,-123.33496,food,food,{}
Zen Japanese Restaurant,49.3310032,-123.1722987,food,food,{}
Big Bang Sushi,49.1725405,-123.0721954,food,food,{}
BG Urban Cafe,49.1739173,-123.0709034,food,food,{}
Ming & Sing Chinese Express,49.1129314,-122.6657052,food,food,{}
Olive Garden,49.1129898,-122.666724,food,food,{}
Montana's,49.1130445,-122.665058,food,food,{}
Tokyo Joe's,49.279737,-123.126662,food,food,{}
Yolks,49.2787068,-123.128947,food,food,{}
InBetween/Brunch,49.1263913,-123.0961985,food,food,{}
Yama Sushi,49.3365713,-123.0400751,food,food,{}
Ricky's All Day Grill,49.1194928,-122.6654561,food,food,{}
Village Books & Coffee House,49.1260164,-123.1829199,food,food,{}
Damien's Belgian Waffles,49.1266442,-123.1818811,food,food,{}
Green Lettuce,49.2457056,-123.0659163,food,food,{}
Myth Grill & Yakitori Bistro,49.1724594,-123.1361327,food,food,{}
Come Along Seafood Restaurant,49.2393818,-123.0530866,food,food,{}
Sango Japanese Restaurant,49.2212931,-122.6731054,food,food,{}
C&U Vietnamese Restaurant,49.117049,-122.6795624,food,food,{}
Sammy J's,49.1171597,-122.6718561,food,food,{}
Britannia Sushi,49.2754223,-123.069259,food,food,{}
Bombay Kitchen and Bar,49.2753733,-123.0692594,food,food,{}
Riley's Fish & Steak,49.2878057,-123.1153441,food,food,{}
Watashi Sushi,49.2191148,-122.950565,food,food,{}
Vallarta's Mexican Restaurant,49.2622994,-123.0447404,food,food,{}
1931 Gallery Bistro,49.2826802,-123.1205496,food,food,{}
Ba Le Sandwich Shop,49.2788076,-123.0994564,food,food,{}
Straight Outta Brooklyn NYC Pizza,49.2787164,-123.0994593,food,food,{}
Wings on Kingsway,49.2187365,-122.961673,food,food,{}
Save On Meats,49.2819214,-123.106024,food,food,{}
Turk's,49.2732532,-123.0693829,food,food,{}
Trocadero Pizza & Steak House,49.2629935,-123.0569275,food,food,{}
Kamamarui Ramen & Sushi,49.224395,-122.988696,food,food,{}
COAST Restaurant,49.2847156,-123.1231168,food,food,{}
Sushi Nanaimo,49.281485,-123.0562148,food,food,{}
Chef Hung Taiwanese Beef Noodle,49.254363,-123.2362315,food,food,{}
Hime Sushi,49.2636959,-123.2087572,food,food,{}
Prospect Point Cafe,49.3126651,-123.1427625,food,food,{}
The Eatery,49.2644636,-123.180771,food,food,{}
Pho Quynh Express,49.2843286,-123.117811,food,food,{}
Caffé Divano,49.2786009,-122.837755,food,food,{}
Jimoco Cafe & Pasta,49.2488234,-122.8640565,food,food,{}
Four Olives Restaurant,49.2637105,-123.2095826,food,food,{}
Sun Sushi,49.2637079,-123.2097195,food,food,{}
Tour de Feast,49.3073887,-123.0322149,food,food,{}
Pappa Leo's,49.2160393,-122.5895255,food,food,{}
DeDutch,49.2004912,-122.9178096,food,food,{}
Pappa Leo's Pizza,49.2232512,-122.6901024,food,food,{}
Pearl Castle Cafe,49.1856845,-123.1294413,food,food,{}
Nagano Sushi,49.2819129,-122.7999784,food,food,{}
Rosie's Country Cafe,49.0566403,-122.808253,food,food,{}
Maguroguy Sushi & Grill,49.0504599,-122.800686,food,food,{}
Kulinarya Filipino Eatery,49.2821104,-122.799473,food,food,{}
Copa Cafe,49.2819704,-122.80077,food,food,{}
Browns Socialhouse,49.2825398,-122.798527,food,food,{}
Fresh Bay Pizza,49.3742756,-123.273828,food,food,{}
Olive & Anchor,49.3745957,-123.2747995,food,food,{}
The Charles Bar,49.2830756,-123.108384,food,food,{}
Mercante,49.2637273,-123.2549792,food,food,{}
Oshi Nori,49.2761172,-123.1200154,food,food,{}
AFURI Ramen + Dumpling,49.2600726,-123.101382,food,food,{}
Pizza Garden,49.2581107,-123.1014358,food,food,{}
Pho Goodness,49.2577177,-123.1014476,food,food,{}
Monarch Burger,49.2580866,-123.1008908,food,food,{}
Via Tevere Pizzeria,49.2562837,-123.100993,food,food,{}
bb.q Chicken,49.2448143,-123.101086,food,food,{}
Chaise,49.2451324,-123.101077,food,food,{}
Le Pho,49.2812885,-123.0543852,food,food,{}
Famoso,49.2722631,-123.0693596,food,food,{}
Memphis Blues,49.2724623,-123.069355,food,food,{}
The Burrow,49.2597756,-123.070086,food,food,{}
Chance Cafe,49.2539218,-123.067798,food,food,{}
Commercial Street Cafe,49.2525915,-123.0682246,food,food,{}
Famous Dosa Indian Grill & Thalapkatti Biryani House,49.2481253,-123.071151,food,food,{}
Skyhawk Restaurant,49.0806091,-123.0090664,food,food,{}
Indian Haveli Restaurant,49.1389485,-122.8427025,food,food,{}
Donair Drive,49.2796131,-123.123935,food,food,{}
Best Falafel,49.2666373,-123.0699651,food,food,{}
Cafe Near and Dear,49.2665649,-123.069966,food,food,{}
Kishimoto,49.2667494,-123.0694829,food,food,{}
Sushi Star,49.2795339,-123.123812,food,food,{}
Number e Food,49.2777096,-123.130968,food,food,{}
Steveston Seafood House,49.1253012,-123.1816751,food,food,{}
Pasta Polo,49.2775279,-122.807805,food,food,{}
Porker Face,49.2667088,-123.004665,food,food,{}
Kisha Poppo Japanese Resturant,49.1330324,-123.0962338,food,food,{}
Lazzez's Grill Indian Cuisine,49.277417,-122.804773,food,food,{}
Mahony's Tavern,49.2893842,-123.114425,food,food,{}
Umami Sushi,49.1203849,-122.6632837,food,food,{}
The Templeton,49.2784378,-123.124545,food,food,{}
Bliss Cafe,49.2315354,-123.0056472,food,food,{}
TerraCotta Boyz,49.2314869,-123.005697,food,food,{}
Hanju,49.2297572,-123.0048963,food,food,{}
Green Bamboo,49.2296691,-123.0049961,food,food,{}
FIsh With You,49.2295475,-123.0051017,food,food,{}
Ricey Yogurt,49.2292376,-123.001332,food,food,{}
Thai Son Restaurant,49.2688121,-123.0448771,food,food,{}
Thai New West,49.2290069,-122.8926104,food,food,{}
Revel Room,49.2831514,-123.10652,food,food,{}
The Spud Shack Fry Co.,49.2010383,-122.912908,food,food,{}
Bin 4 Burger Lounge,49.2590431,-123.13851,food,food,{}
Alvin Garden,49.2218267,-122.994703,food,food,{}
S'wich Cafe,49.3122432,-123.0569481,food,food,{}
Gateway Deli,49.2509036,-123.0032704,food,food,{}
Delany's Coffee,49.3362744,-123.038732,food,food,{}
Easy Grab Easy Go Grab N Go,49.2879677,-123.12142,food,food,{}
Chambar,49.2801513,-123.109872,food,food,{}
Marugame Udon,49.2803275,-123.110493,food,food,{}
Victoria Sushi,49.21334,-122.898698,food,food,{}
Willow Cafe & Bakery,49.2571562,-123.121791,food,food,{}
The Kitchen Dada Sushi Bar & Grill,49.2640101,-123.1861292,food,food,{}
West of Java Cafe,49.311651,-123.0784505,food,food,{}
Thai House Restaurant,49.3115338,-123.0801501,food,food,{}
Pho Express,49.1916881,-122.9486435,food,food,{}
Daybreakers,49.2661196,-123.069979,food,food,{}
Golden Panda Restaurant,49.1184303,-122.8020322,food,food,{}
Mahek Restaurant & Lounge,49.1051552,-122.8057256,food,food,{}
Perugia Italian Caffè,49.2622036,-123.2449904,food,food,{}
Sushi Mura,49.2268328,-123.1288101,food,food,{}
Straight Outta Brooklyn NYC Pizzeria,49.2569664,-123.0892948,food,food,{}
Deville Coffee,49.2853345,-123.112222,food,food,{}
5 Tastes,49.2660937,-123.2430436,food,food,{}
Sushi Bella,49.3124756,-123.077748,food,food,{}
Cora,49.2746568,-122.790996,food,food,{}
Deep Cove Caf/Eh,49.3269089,-122.95109,food,food,{}
Deep Cove Osaka,49.3266703,-122.9508312,food,food,{}
Pomegranate,49.3266807,-122.950443,food,food,{}
Arms Reach Bistro,49.3269281,-122.9493346,food,food,{}
Jackalope's Neighborhood Dive,49.2813183,-123.058906,food,food,{}
Sansho,49.312732,-123.0573094,food,food,{}
Yan's Garden,49.2457248,-122.8934345,food,food,{}
Kam Ding Seafood Restaurant,49.2775292,-122.7924643,food,food,{}
Chatime,49.2809895,-123.0488387,food,food,{}
Second Cup,49.2444748,-123.1258692,food,food,{}
Bean Around the World,49.2458407,-123.1269344,food,food,{}
Pacific Plaza Food Court,49.1840693,-123.1267852,food,food,{}
Nobu Sushi,49.3383279,-123.103261,food,food,{}
Osaka Sushi,49.2485254,-123.1256302,food,food,{}
Joyeaux Café and Restaurant,49.2847774,-123.116885,food,food,{}
Hoshi,49.2756342,-123.135287,food,food,{}
Holy Guacamole,49.2914802,-123.1356915,food,food,{}
Sushi California,49.249426,-122.8923971,food,food,{}
Havana,49.273703,-123.0693627,food,food,{}
Greek Fellas Restaurant,49.1694,-122.914908,food,food,{}
Pizza Factory,49.1047611,-122.6609055,food,food,{}
Oretachi Curry,49.1248188,-123.1810449,food,food,{}
Jam Cafe,49.2803078,-123.109681,food,food,{}
Cafe Phin Phap,49.2720213,-123.0698212,food,food,{}
Aunt Jen's Pizzeria,49.2718556,-123.069791,food,food,{}
Beeryani Indian Kitchen,49.2718155,-123.0697858,food,food,{}
Ginger Sushi,49.2717271,-123.0697935,food,food,{}
Cozen Sushi,49.2716414,-123.0697951,food,food,{}
Tandoori Palace,49.2716842,-123.0697943,food,food,{}
Harbour Oyster + Bar,49.2719391,-123.0694126,food,food,{}
Viet Family Restaurant,49.2718891,-123.0694101,food,food,{}
Sadies Lunchworks,49.2602339,-123.012685,food,food,{}
Phở Don,49.2808318,-123.045512,food,food,{}
Blowfish Sushi,49.2808315,-123.045785,food,food,{}
Naruto Sushi,49.2599467,-123.0700878,food,food,{}
Isami Sushi,49.22987,-123.0019032,food,food,{}
Mom's Dosa Palace,49.1043192,-122.734393,food,food,{}
Sushi Bar Maumi,49.2813956,-123.133708,food,food,{}
Joe Fortes,49.2849273,-123.124611,food,food,{}
Cafe Rico,49.2868188,-123.128521,food,food,{}
Jang Mo Jib,49.2857079,-123.126991,food,food,{}
La Taqueria,49.2829671,-123.1105765,food,food,{}
Sushi 7 Japanese Bar & Grill,49.2541779,-123.1149577,food,food,{}
Monsoon Curry Indian Restaurant,49.2542829,-123.114953,food,food,{}
Miso Taco,49.2543719,-123.1149543,food,food,{}
Potluck Hawker Eatery,49.254585,-123.1149427,food,food,{}
Brass Fish,49.2873114,-123.117128,food,food,{}
Halfday Flower and Tea,49.2635444,-123.1240112,food,food,{}
Gino's Restaurant,49.2296274,-122.8930656,food,food,{}
Sushi Heaven,49.2306851,-122.8929122,food,food,{}
Wang Ga Ma,49.243914,-122.890802,food,food,{}
Mumu Kitchen,49.2865571,-123.140981,food,food,{}
Small Victory,49.2736552,-123.1184594,food,food,{}
Ricky's,49.1037228,-122.7282026,food,food,{}
Gotham Steakhouse & Cocktail Bar,49.2828492,-123.115863,food,food,{}
C - Lovers,49.2778121,-122.7946053,food,food,{}
Chickpea Restaurant,49.2466017,-123.1009589,food,food,{}
Kosoo,49.2890693,-123.1325917,food,food,{}
Goen Sushi,49.2800621,-122.828522,food,food,{}
Ju,49.2784435,-123.114328,food,food,{}
Ovaltine Cafe,49.2815061,-123.0983493,food,food,{}
Tonkotsu Ramen Tsukiya,49.2918539,-123.1346228,food,food,{}
911 Pizza,49.2801028,-123.1181207,food,food,{}
Shizen Ya,49.2809398,-123.1246266,food,food,{}
Quantum Coffee,49.2850193,-123.1145937,food,food,{}
Osteria Autostrada,49.282596,-123.1119502,food,food,{}
Maple Leaf Delicatessen Coffe Shop,49.2787028,-123.130204,food,food,{}
Today Japanses Restaurant,49.2807667,-123.1248876,food,food,{}
Robba da Matti,49.2917752,-123.138367,food,food,{}
Tetsu Sushi Bar,49.2918102,-123.135189,food,food,{}
Cafe Medina,49.2805588,-123.116906,food,food,{}
Beyond Coffee,49.2809406,-123.126909,food,food,{}
Aladdin Cafe,49.280963,-123.118915,food,food,{}
Commercial Sushi,49.2616104,-123.0700956,food,food,{}
Charisma Social Club House,49.2799621,-123.1087565,food,food,{}
Pizzeria Ludica,49.2800421,-123.1085984,food,food,{}
Tsuki Sushi Bar,49.2808958,-123.107845,food,food,{}
Pappa Roti,49.2800088,-123.1086905,food,food,{}
Taishoken,49.2807869,-123.107836,food,food,{}
Musette Caffè,49.2805834,-123.102828,food,food,{}
Guy Toramasa,49.2810728,-123.118583,food,food,{}
Blacksmith Bakery,49.1695496,-122.5767465,food,food,{}
Juliet's Cafe,49.272609,-123.147975,food,food,{}
Moltan,49.2726305,-123.148677,food,food,{}
Panne Rizo,49.272629,-123.148604,food,food,{}
Kits Beach Coffee,49.2726334,-123.148822,food,food,{}
Corduroy,49.2726319,-123.148749,food,food,{}
Charqui Grill,49.2726398,-123.149178,food,food,{}
The Butcher & Bullock,49.2861746,-123.116976,food,food,{}
Nero Belgian Waffle Bar,49.2783848,-123.122044,food,food,{}
Taylight,49.2818966,-123.124145,food,food,{}
Pacifico Pizzeria & Ristorante,49.2818326,-123.124023,food,food,{}
Curry Wala,49.2217964,-122.930946,food,food,{}
Cayenne Bistro and Grill,49.2214255,-122.930951,food,food,{}
Agra Sweets & Restaurant,49.2226831,-122.9325337,food,food,{}
Mesob Restaurant,49.22261,-122.932462,food,food,{}
Homer St Cafe and Bar,49.2784178,-123.118217,food,food,{}
Kadoya,49.2802018,-123.13067,food,food,{}
Creme de la Crumb,49.1868558,-123.1067341,food,food,{}
Sea Harbour Seafood Restaurant,49.1961883,-123.126223,food,food,{}
Gyu-Kaku,49.2801081,-123.125117,food,food,{}
Java Cat,49.2817816,-123.1117459,food,food,{}
Rorimomo,49.2777207,-123.126777,food,food,{}
Karma Indian Bistro,49.2684763,-123.1671204,food,food,{}
Sushi Yan,49.2847964,-123.124306,food,food,{}
Boulevard Kitchen & Oyster Bar,49.2829266,-123.123798,food,food,{}
Wa! Currey,49.2841806,-123.114361,food,food,{}
Railtown Café,49.2850466,-123.0954451,food,food,{}
Belgard Kitchen,49.2843293,-123.095516,food,food,{}
Ask for Luigi,49.2842123,-123.097715,food,food,{}
Ed’s Daily,49.2828686,-123.0896625,food,food,{}
Rue 909 Sushi,49.2852511,-123.1186391,food,food,{}
Don Oso's Restaurant,49.2728201,-123.069776,food,food,{}
Bodega,49.2754629,-123.0995925,food,food,{}
Torafuku,49.2758745,-123.0995836,food,food,{}
Maya's,49.021388,-122.8055958,food,food,{}
The MacKenzie Room,49.2831953,-123.0949154,food,food,{}
Continental Seafood Restaurant,49.1839069,-123.093932,food,food,{}
Kiyo Sushi,49.183931,-123.094599,food,food,{}
Lotus,49.1834585,-123.092175,food,food,{}
Typhoon Bubble Tea Taiwanese Cuisine,49.1839058,-123.093164,food,food,{}
Tandoori Kona,49.1839032,-123.0932412,food,food,{}
24 Train Express Noodle House,49.2782532,-123.121816,food,food,{}
Gurkha Himalayan Kitchen,49.2812088,-123.131973,food,food,{}
Poke M,49.2816397,-123.107525,food,food,{}
Vegan Cave,49.2818025,-123.107462,food,food,{}
Boba Run,49.2819139,-123.10746,food,food,{}
Wildebeest,49.2819933,-123.107973,food,food,{}
Prado,49.2819016,-123.1074227,food,food,{}
Pelican Seafood Restaurant,49.2815272,-123.0660535,food,food,{}
Royal Palace Seafood Restaurant,49.2813038,-123.0601369,food,food,{}
Volcano Sushi & Grill,49.2814722,-123.0638396,food,food,{}
Edel Express,49.2862256,-123.1161579,food,food,{}
Cafe Duello,49.2835903,-123.111511,food,food,{}
Breka Bakery & Cafe,49.2856543,-123.114727,food,food,{}
Social Crust Cafe & Catering,49.2825674,-123.1113699,food,food,{}
Ha Long Bay,49.2830665,-123.1126225,food,food,{}
Gong Cha,49.2838332,-123.113312,food,food,{}
Limegee Bubble Tea,49.2839646,-123.11351,food,food,{}
Saunter,49.2825152,-123.1112958,food,food,{}
Kim House,49.2835675,-123.1128993,food,food,{}
PiCaDo,49.2841752,-123.1138796,food,food,{}
Spin Roll,49.2837386,-123.1131665,food,food,{}
Salam Bombay,49.2840406,-123.12216,food,food,{}
Red Umbrella Cafe,49.286421,-123.140262,food,food,{}
Indian Burgers Joint,49.2796025,-123.1241661,food,food,{}
Memphis Blues BBQ House,49.2795681,-123.117362,food,food,{}
Big Way Hot Pot,49.2817133,-123.120675,food,food,{}
Curry Hut Indian Bistro,49.2857988,-123.115359,food,food,{}
Mario's Coffee Express Ltd,49.2846149,-123.1171213,food,food,{}
St. Regis Bar & Grill,49.283152,-123.115938,food,food,{}
The Pawn Shop,49.2780334,-123.1251115,food,food,{}
Best Bite Indian Cuisine,49.1266497,-123.1824699,food,food,{}
Dragon Garden,49.1071012,-122.6619273,food,food,{}
Ricky’s Country Restaurant,49.1109603,-122.6464696,food,food,{}
Lunch Lady,49.2749694,-123.069283,food,food,{}
Kinton Ramen,49.2794999,-123.117231,food,food,{}
Cafe Monet Bread & Coffee,49.2803995,-123.118634,food,food,{}
Big Star Sandwich Co.,49.1194864,-122.664838,food,food,{}
Caffè Soccavo,49.2725875,-123.069778,food,food,{}
Livia Forno e Vino,49.2722682,-123.0697856,food,food,{}
Cafe Du Soleil,49.2724289,-123.0697839,food,food,{}
café de A,49.1321235,-123.0954421,food,food,{}
West Coast Poke,49.1321248,-123.0955539,food,food,{}
Opa!,49.1321148,-123.0946769,food,food,{}
Pho 37,49.1321242,-123.094859,food,food,{}
Yet's Cafe,49.2776328,-123.131088,food,food,{}
Daikichi Sushi,49.2774536,-123.131337,food,food,{}
Rocanini,49.2770169,-123.115107,food,food,{}
Harambe,49.2655847,-123.0699772,food,food,{}
Canterbury Coffee,49.181473,-123.0709386,food,food,{}
Nusa Coffee,49.2836087,-123.109495,food,food,{}
Himalaya Sweets and Restaurant,49.1844134,-123.091757,food,food,{}
Timbertrain,49.2839055,-123.1094962,food,food,{}
Bamboo Cafe,49.2837399,-123.1092308,food,food,{}
Haru Korean Kitchen,49.2829428,-123.109213,food,food,{}
Joe & The Juice,49.1958085,-123.184983,food,food,{}
Bubble World,49.1857185,-122.7997834,food,food,{}
Kwan Luck Seafood Restaurant,49.2396385,-123.0540931,food,food,{}
Tina Cake Desserts,49.2396667,-123.053706,food,food,{}
Yue Ting Seafood Restaurant,49.2396139,-123.0535933,food,food,{}
Off the Grid Waffle Cafe,49.2306058,-123.090816,food,food,{}
Top Cantonese Cuisine Restaurant,49.2375423,-123.049398,food,food,{}
McKim Wonton Mein Saga,49.237142,-123.0482787,food,food,{}
Crab Hot Lau,49.2442677,-123.0628353,food,food,{}
Vegan Pizza House,49.2444085,-123.063154,food,food,{}
Zamzam Grill,49.2441194,-123.063346,food,food,{}
Neighbour's Restaurant & Pizza House,49.2380141,-123.065204,food,food,{}
Kalvin's Szechuan Restaurant,49.2372505,-123.0655991,food,food,{}
